"Program","Year","Period","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Domain","use","details","Value","CV....","Fruit","Category","Item","Metric","name","code"
"CENSUS",2019,"YEAR","STATE","MISSOURI",29,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,24.6,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","MONTANA",30,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,47.2,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","MONTANA",30,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,47.2,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","MONTANA",30,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",39,52.1,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","MONTANA",30,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",39,52.1,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","MONTANA",30,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,47.2,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","MONTANA",30,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",39,52.1,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","NEBRASKA",31,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",2,69.8,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEBRASKA",31,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",2,69.8,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEBRASKA",31,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",2,69.8,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEVADA",32,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,47.2,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEVADA",32,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,47.2,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEVADA",32,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,47.2,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,36.7,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,15.7,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,15.7,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW HAMPSHIRE",33,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,15.7,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",7,36.7,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",10,15.7,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",10,15.7,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",208,33.3,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",208,33.4,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",10,15.7,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW JERSEY",34,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",208,33.8,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,47.2,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,47.2,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW MEXICO",35,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,47.2,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW YORK",36,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",41,40.9,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW YORK",36,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",36,27.3,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW YORK",36,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",36,27.3,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW YORK",36,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",34,28.7,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NEW YORK",36,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",2,95,"Strawberries","ORGANIC, PROCESSING","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,94.6,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",7,43.9,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",7,43.9,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",300,94.1,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",300,94.1,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",7,43.9,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","NORTH CAROLINA",37,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",300,94.1,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","OHIO",39,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",9,66.3,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OHIO",39,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",17,50.7,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OHIO",39,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",17,50.7,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OHIO",39,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",315,56.9,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","OHIO",39,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",315,56.9,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","OHIO",39,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",17,50.7,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OHIO",39,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",315,56.9,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",10,NA,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,95.2,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,95.2,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",880,NA,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",880,NA,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",4,95.2,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OKLAHOMA",40,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",880,NA,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","OREGON",41,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",197,NA,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OREGON",41,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",21,42.5,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OREGON",41,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",21,42.5,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OREGON",41,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",19,39.8,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","OREGON",41,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",3,NA,"Strawberries","ORGANIC, PROCESSING","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","PENNSYLVANIA",42,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",6,43.1,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","PENNSYLVANIA",42,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",16,49,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","PENNSYLVANIA",42,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",16,49,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","PENNSYLVANIA",42,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",341,38.4,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","PENNSYLVANIA",42,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",341,38.4,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","PENNSYLVANIA",42,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",16,49,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","PENNSYLVANIA",42,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",341,38.4,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","RHODE ISLAND",44,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",2,15.7,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","RHODE ISLAND",44,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",2,15.7,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","RHODE ISLAND",44,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",2,15.7,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH CAROLINA",45,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",13,79,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH CAROLINA",45,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",8,30.4,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH CAROLINA",45,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",8,30.4,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH CAROLINA",45,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",332,76.3,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH CAROLINA",45,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",332,76.3,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH CAROLINA",45,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",8,30.4,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH CAROLINA",45,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",332,76.3,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH DAKOTA",46,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,69.8,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH DAKOTA",46,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,69.8,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","SOUTH DAKOTA",46,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,69.8,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","TENNESSEE",47,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",5,94.6,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","TENNESSEE",47,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",7,43.9,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","TENNESSEE",47,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",7,43.9,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","TENNESSEE",47,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",219,94.1,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","TENNESSEE",47,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",219,94.1,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","TENNESSEE",47,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",7,43.9,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","TENNESSEE",47,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",219,94.1,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","VERMONT",50,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",21,32,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","VERMONT",50,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",26,23.2,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","VERMONT",50,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",26,23.2,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","VERMONT",50,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",26,23.2,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","VIRGINIA",51,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,43.9,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","VIRGINIA",51,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,43.9,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","VIRGINIA",51,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,43.9,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WASHINGTON",53,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",55,58.3,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WASHINGTON",53,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",57,40.1,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WASHINGTON",53,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",57,40.1,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WASHINGTON",53,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",53,40.5,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WASHINGTON",53,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",6,89.2,"Strawberries","ORGANIC, PROCESSING","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WASHINGTON",53,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",23,80.9,"Strawberries","ORGANIC, PROCESSING","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","WEST VIRGINIA",54,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,43.9,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WEST VIRGINIA",54,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,43.9,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WEST VIRGINIA",54,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",1,43.9,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WISCONSIN",55,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",5,56.3,"Strawberries","ORGANIC","ACRES HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WISCONSIN",55,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",22,23.8,"Strawberries","ORGANIC","OPERATIONS WITH AREA HARVESTED","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WISCONSIN",55,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",22,23.8,"Strawberries","ORGANIC","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WISCONSIN",55,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",135,55.9,"Strawberries","ORGANIC","PRODUCTION","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","WISCONSIN",55,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",135,55.9,"Strawberries","ORGANIC","SALES","MEASURED IN CWT",NA,NA
"CENSUS",2019,"YEAR","STATE","WISCONSIN",55,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",22,23.8,"Strawberries","ORGANIC, FRESH MARKET","OPERATIONS WITH SALES","N/A",NA,NA
"CENSUS",2019,"YEAR","STATE","WISCONSIN",55,"",NA,"",NA,"ORGANIC STATUS","ORGANIC STATUS","(NOP USDA CERTIFIED)",135,55.9,"Strawberries","ORGANIC, FRESH MARKET","SALES","MEASURED IN CWT",NA,NA
"SURVEY",2024,"YEAR","NATIONAL","US TOTAL",NA,"",NA,"",NA,"TOTAL","NOT SPECIFIED",NA,10.9,NA,"Strawberries","FRESH MARKET","PRICE RECEIVED","ADJUSTED BASE",NA,NA
"SURVEY",2024,"YEAR","NATIONAL","US TOTAL",NA,"",NA,"",NA,"TOTAL","NOT SPECIFIED",NA,4.04,NA,"Strawberries","PROCESSING","PRICE RECEIVED","ADJUSTED BASE",NA,NA
